holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,month,temp_c,hour,day_of_week,is_weekend,hour_sin,hour_cos,temp_c_scaled,weather_Clear,weather_Clouds,weather_Drizzle,weather_Fog,weather_Haze,weather_Mist,weather_Rain,weather_Smoke,weather_Snow,weather_Squall,weather_Thunderstorm,is_precipitation,total_precipitation,is_overcast,is_clear,is_severe_weather,temp_c_zscore,traffic_volume_zscore,temp_c_minmax,traffic_volume_minmax,congestion_category
Nan,278.55,0.0,0.0,40,Clouds,scattered clouds,2017-10-15 07:00:00,1456,10,5.4,7,6,1,0.9659258262890683,-0.25881904510252063,0.8983455348792206,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-0.19904417723476028,-0.9077299784422652,0.8983455348792206,0.2,Low
Nan,278.36,0.0,0.0,75,Clouds,broken clouds,2017-10-15 08:00:00,2323,10,5.21,8,6,1,0.8660254037844387,-0.4999999999999998,0.8977327700196729,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-0.21328840165842644,-0.4713837936914746,0.8977327700196729,0.31909340659340657,Medium
Nan,279.22,0.0,0.0,20,Clouds,few clouds,2017-10-15 09:00:00,4028,10,6.07,9,6,1,0.7071067811865476,-0.7071067811865475,0.9005063372786789,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-0.14881454374077968,0.38671337470540906,0.9005063372786789,0.5532967032967033,Medium
Nan,279.75,0.0,0.0,75,Clouds,broken clouds,2017-10-15 10:00:00,5022,10,6.6,10,6,1,0.49999999999999994,-0.8660254037844387,0.9022156287289967,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-0.1090806545589742,0.8869764746388415,0.9022156287289967,0.6898351648351648,High
Nan,280.75,0.0,0.0,75,Clouds,broken clouds,2017-10-15 11:00:00,4451,10,7.6,11,6,1,0.258819045102521,-0.9659258262890682,0.9054407069371433,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-0.03411105232915242,0.5996019977153104,0.9054407069371433,0.611401098901099,Medium
Nan,281.75,0.0,0.0,40,Clouds,scattered clouds,2017-10-15 12:00:00,4308,10,8.6,12,6,1,1.2246467991473532e-16,-1.0,0.9086657851452898,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.04085854990066935,0.5276325577852492,0.9086657851452898,0.5917582417582418,Medium
Nan,283.0,0.0,0.0,40,Clouds,scattered clouds,2017-10-15 13:00:00,4285,10,9.85,13,6,1,-0.2588190451025208,-0.9659258262890683,0.9126971329054729,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.13457055268794657,0.5160570534608337,0.9126971329054729,0.5885989010989011,Medium
Nan,283.55,0.0,0.0,40,Clouds,scattered clouds,2017-10-15 14:00:00,4496,10,10.4,14,6,1,-0.4999999999999997,-0.8660254037844388,0.9144709259199534,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.1758038339143486,0.6222497235674276,0.9144709259199534,0.6175824175824176,Medium
Nan,284.21,0.0,0.0,75,Clouds,broken clouds,2017-10-15 15:00:00,4577,10,11.06,15,6,1,-0.7071067811865471,-0.7071067811865479,0.9165994775373303,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.22528377138603098,0.6630156301012384,0.9165994775373303,0.6287087912087912,High
Nan,284.22,0.0,0.0,75,Clouds,broken clouds,2017-10-15 16:00:00,4753,10,11.07,16,6,1,-0.8660254037844385,-0.5000000000000004,0.9166317283194116,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.2260334674083292,0.7515934023228522,0.9166317283194116,0.6528846153846154,High
Nan,284.15,0.0,0.0,75,Rain,light rain,2017-10-15 17:00:00,4910,10,11.0,17,6,1,-0.9659258262890683,-0.25881904510252063,0.9164059728448415,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.22078559525224165,0.8306088014069054,0.9164059728448415,0.6744505494505495,High
Nan,283.46,0.0,0.0,75,Rain,light rain,2017-10-15 18:00:00,4236,10,10.31,18,6,1,-1.0,-1.8369701987210297e-16,0.9141806688812203,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.16905656971366465,0.4913961964218617,0.9141806688812203,0.5818681318681319,Medium
Nan,282.44,0.0,0.0,90,Drizzle,light intensity drizzle,2017-10-15 19:00:00,3412,10,9.29,19,6,1,-0.9659258262890684,0.2588190451025203,0.9108910891089109,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0.09258757543924634,0.07669117192976077,0.9108910891089109,0.4686813186813187,Medium
Nan,281.87,0.0,0.0,90,Clouds,overcast clouds,2017-10-15 20:00:00,2836,10,8.72,20,6,1,-0.8660254037844386,0.5000000000000001,0.9090527945302674,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0.04985490216824804,-0.21319971897733891,0.9090527945302674,0.38956043956043956,Medium
Nan,281.15,0.0,0.0,90,Clouds,overcast clouds,2017-10-15 21:00:00,2211,10,8.0,21,6,1,-0.7071067811865477,0.7071067811865474,0.9067307382204018,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,-0.004123211437223689,-0.5277514669234106,0.9067307382204018,0.3037087912087912,Medium
Nan,280.22,0.0,0.0,75,Clouds,broken clouds,2017-10-15 22:00:00,1513,10,7.07,22,6,1,-0.5000000000000004,0.8660254037844384,0.9037314154868255,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-0.07384494151095791,-0.8790428590295836,0.9037314154868255,0.20782967032967034,Low
Nan,280.22,0.0,0.0,90,Clouds,overcast clouds,2017-10-15 23:00:00,998,10,7.07,23,6,1,-0.25881904510252157,0.9659258262890681,0.9037314154868255,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,-0.07384494151095791,-1.1382334993371466,0.9037314154868255,0.1370879120879121,Low
Nan,279.28,0.0,0.0,75,Clouds,broken clouds,2017-10-16 00:00:00,506,10,6.13,0,0,0,0.0,1.0,0.9006998419711677,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-0.1443163676069904,-1.3858486353202943,0.9006998419711677,0.06950549450549451,Low
Nan,277.65,0.0,0.0,1,Clear,sky is clear,2017-10-16 01:00:00,337,10,4.5,1,0,0,0.25881904510252074,0.9659258262890683,0.8954429644918889,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,-0.2665168192415999,-1.470903427964912,0.8954429644918889,0.04629120879120879,Low
Nan,277.22,0.0,0.0,1,Clear,sky is clear,2017-10-16 02:00:00,241,10,4.07,2,0,0,0.49999999999999994,0.8660254037844387,0.8940561808623858,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,-0.2987537482004232,-1.5192185764494286,0.8940561808623858,0.033104395604395605,Low
Nan,276.62,0.0,0.0,1,Clear,sky is clear,2017-10-16 03:00:00,314,10,3.47,3,0,0,0.7071067811865476,0.7071067811865476,0.892121133937498,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,-0.3437355095383163,-1.4824789322893275,0.892121133937498,0.04313186813186813,Low
Nan,276.43,0.0,0.0,40,Mist,mist,2017-10-16 04:00:00,854,10,3.28,4,0,0,0.8660254037844386,0.5000000000000001,0.89150836907795,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,-0.3579797339619825,-1.2107062220639215,0.89150836907795,0.11730769230769231,Low
Nan,276.93,0.0,0.0,1,Mist,mist,2017-10-16 05:00:00,2874,10,3.78,5,0,0,0.9659258262890683,0.25881904510252074,0.8931209081820233,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,-0.32049493284707165,-0.19407497270221777,0.8931209081820233,0.39478021978021977,Medium
Nan,275.86,0.0,0.0,1,Mist,mist,2017-10-16 06:00:00,5835,10,2.71,6,0,0,1.0,6.123233995736766e-17,0.8896700744993065,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,-0.4007124072329809,1.2961453883670915,0.8896700744993065,0.801510989010989,High
Nan,275.62,0.0,0.0,1,Clear,sky is clear,2017-10-16 07:00:00,6625,10,2.47,7,0,0,0.9659258262890683,-0.25881904510252063,0.8888960557293515,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,-0.41870511176813807,1.6937387977709262,0.8888960557293515,0.9100274725274725,High
Nan,275.35,0.0,0.0,5,Mist,mist,2017-10-16 08:00:00,5887,10,2.2,8,0,0,0.8660254037844387,-0.4999999999999998,0.8880252846131518,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,-0.43894690437018996,1.3223160937962049,0.8880252846131518,0.8086538461538462,High
Nan,276.22,0.0,0.0,1,Mist,mist,2017-10-16 09:00:00,5151,10,3.07,9,0,0,0.7071067811865476,-0.7071067811865475,0.8908311026542393,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,-0.373723350430245,0.9518999554149107,0.8908311026542393,0.7075549450549451,High
Nan,279.61,0.0,0.0,1,Clear,sky is clear,2017-10-16 10:00:00,4282,10,6.46,10,0,0,0.49999999999999994,-0.8660254037844387,0.901764117779856,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,-0.11957639887114922,0.5145472050706926,0.901764117779856,0.5881868131868132,Medium
Nan,282.36,0.0,0.0,20,Clouds,few clouds,2017-10-16 11:00:00,4651,10,9.21,11,0,0,0.258819045102521,-0.9659258262890682,0.9106330828522591,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.08659000726086072,0.7002585570580533,0.9106330828522591,0.6388736263736263,High
Nan,285.5,0.0,0.0,1,Clear,sky is clear,2017-10-16 12:00:00,4673,10,12.35,12,0,0,1.2246467991473532e-16,-1.0,0.9207598284258394,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.321994558262501,0.7113307785857551,0.9207598284258394,0.6418956043956044,High
Nan,287.34,0.0,0.0,5,Clear,sky is clear,2017-10-16 13:00:00,4880,10,14.19,13,0,0,-0.2588190451025208,-0.9659258262890683,0.9266939723288289,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.4599386263653731,0.815510317505494,0.9266939723288289,0.6703296703296703,High
Nan,289.58,0.0,0.0,20,Clouds,few clouds,2017-10-16 14:00:00,5071,10,16.43,14,0,0,-0.4999999999999997,-0.8660254037844388,0.9339181475150772,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.6278705353601739,0.9116373316778136,0.9339181475150772,0.696565934065934,High
Nan,290.41,0.0,0.0,1,Clear,sky is clear,2017-10-16 15:00:00,5746,10,17.26,15,0,0,-0.7071067811865471,-0.7071067811865479,0.9365949624278388,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.6900953052109261,1.251353219459571,0.9365949624278388,0.7892857142857143,High
Nan,291.21,0.0,0.0,1,Clear,sky is clear,2017-10-16 16:00:00,6510,10,18.06,16,0,0,-0.8660254037844385,-0.5000000000000004,0.9391750249943561,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.7500709869947833,1.6358612761488491,0.9391750249943561,0.8942307692307693,High
Nan,291.58,0.0,0.0,40,Clouds,scattered clouds,2017-10-16 17:00:00,6057,10,18.43,17,0,0,-0.9659258262890683,-0.25881904510252063,0.9403683039313703,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.7778097398198174,1.4078741692375363,0.9403683039313703,0.8320054945054945,High
Nan,291.44,0.0,0.0,40,Clouds,scattered clouds,2017-10-16 18:00:00,4474,10,18.29,18,0,0,-1.0,-1.8369701987210297e-16,0.9399167929822299,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.7673139955076423,0.6111775020397259,0.9399167929822299,0.6145604395604396,Medium
Nan,289.02,0.0,0.0,1,Clear,sky is clear,2017-10-16 19:00:00,3496,10,15.87,19,0,0,-0.9659258262890684,0.2588190451025203,0.9321121037185152,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.5858875581114736,0.11896692685371281,0.9321121037185152,0.48021978021978023,Medium
Nan,286.75,0.0,0.0,1,Clear,sky is clear,2017-10-16 20:00:00,2690,10,13.6,20,0,0,-0.8660254037844386,0.5000000000000001,0.9247911761860226,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.4157065610497782,-0.28667900729754126,0.9247911761860226,0.3695054945054945,Medium
Nan,285.94,0.0,0.0,1,Clear,sky is clear,2017-10-16 21:00:00,2274,10,12.79,21,0,0,-0.7071067811865477,0.7071067811865474,0.9221788628374238,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.35498118324362254,-0.4960446507304466,0.9221788628374238,0.31236263736263736,Medium
Nan,285.65,0.0,0.0,1,Clear,sky is clear,2017-10-16 22:00:00,1674,10,12.5,22,0,0,-0.5000000000000004,0.8660254037844384,0.9212435901570613,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.3332399985969743,-0.7980143287586754,0.9212435901570613,0.22994505494505493,Low
Nan,284.93,0.0,0.0,1,Clear,sky is clear,2017-10-16 23:00:00,2442,10,11.78,23,0,0,-0.25881904510252157,0.9659258262890681,0.9189215338471957,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.27926188499150256,-0.4114931408825425,0.9189215338471957,0.3354395604395604,Medium
Nan,284.89,0.0,0.0,1,Clear,sky is clear,2017-10-17 00:00:00,1044,10,11.74,0,1,0,0.0,1.0,0.9187925307188699,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.27626310090230977,-1.1150824906883157,0.9187925307188699,0.1434065934065934,Low
Nan,283.75,0.0,0.0,1,Clear,sky is clear,2017-10-17 01:00:00,354,10,10.6,1,1,0,0.25881904510252074,0.9659258262890683,0.9151159415615829,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.1907977543603129,-1.4623476204207788,0.9151159415615829,0.04862637362637363,Low
Nan,282.55,0.0,0.0,1,Clear,sky is clear,2017-10-17 02:00:00,309,10,9.4,2,1,0,0.49999999999999994,0.8660254037844387,0.9112458477118068,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.10083423168452682,-1.484995346272896,0.9112458477118068,0.04244505494505495,Low
Nan,281.49,0.0,0.0,1,Clear,sky is clear,2017-10-17 03:00:00,368,10,8.34,3,1,0,0.7071067811865476,0.7071067811865476,0.9078272648111715,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.021366453320915704,-1.4553016612667868,0.9078272648111715,0.05054945054945055,Low
Nan,280.69,0.0,0.0,1,Clear,sky is clear,2017-10-17 04:00:00,894,10,7.54,4,1,0,0.8660254037844386,0.5000000000000001,0.9052472022446545,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,-0.0386092284629417,-1.1905749101953729,0.9052472022446545,0.1228021978021978,Low
Nan,279.72,0.0,0.0,1,Clear,sky is clear,2017-10-17 05:00:00,2983,10,6.57,5,1,0,0.9659258262890683,0.25881904510252074,0.9021188763827522,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,-0.11132974262586881,-0.13921714786042286,0.9021188763827522,0.40975274725274724,Medium
Nan,279.55,0.0,0.0,1,Clear,sky is clear,2017-10-17 06:00:00,6046,10,6.4,6,1,0,1.0,6.123233995736766e-17,0.9015706130873672,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,-0.1240745750049385,1.4023380584736853,0.9015706130873672,0.8304945054945055,High
Nan,278.68,0.0,0.0,5,Clear,sky is clear,2017-10-17 07:00:00,6405,10,5.53,7,1,0,0.9659258262890683,-0.25881904510252063,0.8987647950462797,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,-0.18929812894488346,1.583016582493909,0.8987647950462797,0.8798076923076923,High
Nan,277.86,0.0,0.0,40,Clouds,scattered clouds,2017-10-17 08:00:00,5975,10,4.71,8,1,0,0.8660254037844387,-0.4999999999999998,0.8961202309155996,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-0.2507732027733373,1.3666049799070117,0.8961202309155996,0.8207417582417582,High
Nan,279.15,0.0,0.0,1,Clear,sky is clear,2017-10-17 09:00:00,5391,10,6.0,9,1,0,0.7071067811865476,-0.7071067811865475,0.9002805818041087,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,-0.15406241589686723,1.0726878266262023,0.9002805818041087,0.7405219780219781,High
Nan,283.01,0.0,0.0,40,Clouds,scattered clouds,2017-10-17 10:00:00,4615,10,9.86,10,1,0,0.49999999999999994,-0.8660254037844387,0.9127293836875544,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.13532024871024478,0.6821403763763596,0.9127293836875544,0.6339285714285714,High
Nan,285.74,0.0,0.0,1,Clear,sky is clear,2017-10-17 11:00:00,4889,10,12.59,11,1,0,0.258819045102521,-0.9659258262890682,0.9215338471957943,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.33998726279765823,0.8200398626759174,0.9215338471957943,0.671565934065934,High
Nan,288.54,0.0,0.0,1,Clear,sky is clear,2017-10-17 12:00:00,4815,10,15.39,12,1,0,1.2246467991473532e-16,-1.0,0.9305640661786048,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.5499021490411593,0.7827969357191026,0.9305640661786048,0.6614010989010989,High
Nan,290.94,0.0,0.0,40,Clouds,scattered clouds,2017-10-17 13:00:00,4948,10,17.79,13,1,0,-0.2588190451025208,-0.9659258262890683,0.9383042538781565,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.7298291943927314,0.8497335476820266,0.9383042538781565,0.6796703296703297,High
Nan,293.08,0.0,0.0,40,Clouds,scattered clouds,2017-10-17 14:00:00,5120,10,19.93,14,1,0,-0.4999999999999997,-0.8660254037844388,0.9452059212435902,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.89026414316455,0.9362981887167855,0.9452059212435902,0.7032967032967034,High
Nan,294.55,0.0,0.0,1,Clear,sky is clear,2017-10-17 15:00:00,5873,10,21.4,15,1,0,-0.7071067811865471,-0.7071067811865479,0.9499467862095654,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,1.000469458442388,1.3152701346422127,0.9499467862095654,0.8067307692307693,High
Nan,295.61,0.0,0.0,1,Clear,sky is clear,2017-10-17 16:00:00,6700,10,22.46,16,1,0,-0.8660254037844385,-0.5000000000000004,0.9533653691102008,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,1.0799372368059992,1.7314850075244548,0.9533653691102008,0.9203296703296703,High
Nan,295.68,0.0,0.0,1,Haze,haze,2017-10-17 17:00:00,6078,10,22.53,17,1,0,-0.9659258262890683,-0.25881904510252063,0.953591124584771,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,1.0851851089620868,1.4184431079685242,0.953591124584771,0.8348901098901099,High
Nan,295.02,0.0,0.0,1,Clear,sky is clear,2017-10-17 18:00:00,4836,10,21.87,18,1,0,-1.0,-1.8369701987210297e-16,0.9514625729673944,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,1.0357051714904044,0.7933658744500905,0.9514625729673944,0.6642857142857143,High
Nan,291.52,0.0,0.0,20,Clouds,few clouds,2017-10-17 19:00:00,3550,10,18.37,19,1,0,-0.9659258262890684,0.2588190451025203,0.9401747992388815,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.7733115636860282,0.1461441978762534,0.9401747992388815,0.4876373626373626,Medium
Nan,288.37,0.0,0.0,5,Clear,sky is clear,2017-10-17 20:00:00,2965,10,15.22,20,1,0,-0.8660254037844386,0.5000000000000001,0.9300158028832199,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.5371573166620895,-0.1482762382012697,0.9300158028832199,0.4072802197802198,Medium
Nan,287.48,0.0,0.0,1,Clear,sky is clear,2017-10-17 21:00:00,2546,10,14.33,21,1,0,-0.7071067811865477,0.7071067811865474,0.9271454832779694,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.4704343706775482,-0.35915173002431616,0.9271454832779694,0.3497252747252747,Medium
Nan,287.29,0.0,0.0,1,Clear,sky is clear,2017-10-17 22:00:00,1696,10,14.14,22,1,0,-0.5000000000000004,0.8660254037844384,0.9265327184184216,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.45619014625388205,-0.7869421072309737,0.9265327184184216,0.23296703296703297,Low
Nan,287.29,0.0,0.0,1,Clear,sky is clear,2017-10-17 23:00:00,1031,10,14.14,23,1,0,-0.25881904510252157,0.9659258262890681,0.9265327184184216,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.45619014625388205,-1.1216251670455941,0.9265327184184216,0.14162087912087912,Low
Nan,287.15,0.0,0.0,1,Clear,sky is clear,2017-10-18 00:00:00,557,10,14.0,0,2,0,0.0,1.0,0.9260812074692811,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.44569440194170695,-1.3601812126878947,0.9260812074692811,0.07651098901098902,Low
Nan,286.86,0.0,0.0,1,Clear,sky is clear,2017-10-18 01:00:00,344,10,13.71,1,2,0,0.25881904510252074,0.9659258262890683,0.9251459347889185,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.4239532172950587,-1.467380448387916,0.9251459347889185,0.04725274725274725,Low
Nan,286.48,0.0,0.0,1,Clear,sky is clear,2017-10-18 02:00:00,265,10,13.33,2,2,0,0.49999999999999994,0.8660254037844387,0.9239204050698229,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.3954647684477264,-1.5071397893282994,0.9239204050698229,0.036401098901098904,Low
Nan,285.68,0.0,0.0,1,Clear,sky is clear,2017-10-18 03:00:00,365,10,12.53,3,2,0,0.7071067811865476,0.7071067811865476,0.9213403425033055,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.3354890866638689,-1.456811509656928,0.9213403425033055,0.05013736263736264,Low
Nan,285.29,0.0,0.0,1,Clear,sky is clear,2017-10-18 04:00:00,877,10,12.14,4,2,0,0.8660254037844386,0.5000000000000001,0.9200825620021285,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.3062509417942385,-1.199130717739506,0.9200825620021285,0.12046703296703297,Low
Nan,284.02,0.0,0.0,1,Clear,sky is clear,2017-10-18 05:00:00,3054,10,10.87,5,2,0,0.9659258262890683,0.25881904510252074,0.9159867126777824,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.21103954696236474,-0.1034840692937491,0.9159867126777824,0.4195054945054945,Medium
Nan,283.42,0.0,0.0,1,Clear,sky is clear,2017-10-18 06:00:00,5927,10,10.27,6,2,0,1.0,6.123233995736766e-17,0.9140516657528944,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.1660577856244717,1.3424474056647533,0.9140516657528944,0.8141483516483516,High
Nan,282.94,0.0,0.0,1,Clear,sky is clear,2017-10-18 07:00:00,6451,10,9.79,7,2,0,0.9659258262890683,-0.25881904510252063,0.9125036282129841,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.13007237655415724,1.6061675911427398,0.9125036282129841,0.8861263736263736,High
Nan,283.01,0.0,0.0,40,Clouds,scattered clouds,2017-10-18 08:00:00,5111,10,9.86,8,2,0,0.8660254037844387,-0.4999999999999998,0.9127293836875544,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.13532024871024478,0.9317686435463621,0.9127293836875544,0.7020604395604395,High
Nan,283.61,0.0,0.0,40,Clouds,scattered clouds,2017-10-18 09:00:00,5546,10,10.46,9,2,0,0.7071067811865476,-0.7071067811865475,0.9146644306124422,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.18030201004813795,1.150696660116828,0.9146644306124422,0.7618131868131868,High
Nan,285.58,0.0,0.0,1,Clear,sky is clear,2017-10-18 10:00:00,4632,10,12.43,10,2,0,0.49999999999999994,-0.8660254037844387,0.921017834682491,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.32799212644088677,0.6906961839204927,0.921017834682491,0.6362637362637362,High
Nan,287.81,0.0,0.0,75,Clouds,broken clouds,2017-10-18 11:00:00,4779,10,14.66,11,2,0,0.258819045102521,-0.9659258262890682,0.9282097590866579,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.49517433941338934,0.7646787550374088,0.9282097590866579,0.656456043956044,High
Nan,290.22,0.0,0.0,1,Clear,sky is clear,2017-10-18 12:00:00,5032,10,17.07,12,2,0,1.2246467991473532e-16,-1.0,0.9359821975682909,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.6758510807872599,0.8920093026059787,0.9359821975682909,0.6912087912087912,High
Nan,291.41,0.0,0.0,75,Clouds,broken clouds,2017-10-18 13:00:00,5081,10,18.26,13,2,0,-0.2588190451025208,-0.9659258262890683,0.9398200406359853,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.7650649074407478,0.9166701596449507,0.9398200406359853,0.6979395604395604,High
Nan,292.22,0.0,0.0,75,Clouds,broken clouds,2017-10-18 14:00:00,5191,10,19.07,14,2,0,-0.4999999999999997,-0.8660254037844388,0.942432353984584,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.8257902852469033,0.9720312672834593,0.942432353984584,0.7130494505494506,High
Nan,293.14,0.0,0.0,1,Clear,sky is clear,2017-10-18 15:00:00,5875,10,19.99,15,2,0,-0.7071067811865471,-0.7071067811865479,0.945399425936079,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.8947623192983393,1.3162767002356401,0.945399425936079,0.8070054945054945,High
Nan,294.61,0.0,0.0,75,Clouds,broken clouds,2017-10-18 16:00:00,6782,10,21.46,16,2,0,-0.8660254037844385,-0.5000000000000004,0.9501402909020542,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0049676345761775,1.7727541968549794,0.9501402909020542,0.9315934065934066,High
Nan,294.48,0.0,0.0,75,Clouds,broken clouds,2017-10-18 17:00:00,6384,10,21.33,17,2,0,-0.9659258262890683,-0.25881904510252063,0.9497210307349953,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.9952215862863004,1.572447643762921,0.9497210307349953,0.8769230769230769,High
Nan,292.62,0.0,0.0,75,Clouds,broken clouds,2017-10-18 18:00:00,5119,10,19.47,18,2,0,-1.0,-1.8369701987210297e-16,0.9437223852678428,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.855778126138832,0.9357949059200719,0.9437223852678428,0.7031593406593407,High
Nan,290.69,0.0,0.0,75,Clouds,broken clouds,2017-10-18 19:00:00,3971,10,17.54,19,2,0,-0.9659258262890684,0.2588190451025203,0.93749798432612,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.711086793835276,0.3580262552927273,0.93749798432612,0.5454670329670329,Medium
Nan,287.95,0.0,0.0,75,Clouds,broken clouds,2017-10-18 20:00:00,3063,10,14.8,20,2,0,-0.8660254037844386,0.5000000000000001,0.9286612700357983,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.5056700837255644,-0.09895452412332567,0.9286612700357983,0.42074175824175825,Medium
Nan,286.62,0.0,0.0,75,Clouds,broken clouds,2017-10-18 21:00:00,2745,10,13.47,21,2,0,-0.7071067811865477,0.7071067811865474,0.9243719160189635,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.40596051275990147,-0.258998453478287,0.9243719160189635,0.37706043956043955,Medium
