holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,month,temp_c
Nan,285.61,0.0,0.0,1,Clear,sky is clear,2017-06-07 04:00:00,870,6,12.46
Nan,284.88,0.0,0.0,1,Clear,sky is clear,2017-06-07 05:00:00,3008,6,11.73
Nan,285.09,0.0,0.0,1,Clear,sky is clear,2017-06-07 06:00:00,5395,6,11.94
Nan,286.64,0.0,0.0,1,Clear,sky is clear,2017-06-07 07:00:00,5917,6,13.49
Nan,290.87,0.0,0.0,75,Clouds,broken clouds,2017-06-07 08:00:00,6009,6,17.72
Nan,294.34,0.0,0.0,75,Clouds,broken clouds,2017-06-07 09:00:00,5064,6,21.19
Nan,296.21,0.0,0.0,75,Clouds,broken clouds,2017-06-07 10:00:00,4574,6,23.06
Nan,297.75,0.0,0.0,1,Clear,sky is clear,2017-06-07 11:00:00,4684,6,24.6
Nan,299.62,0.0,0.0,1,Clear,sky is clear,2017-06-07 12:00:00,4708,6,26.47
Nan,300.61,0.0,0.0,1,Clear,sky is clear,2017-06-07 13:00:00,4793,6,27.46
Nan,301.27,0.0,0.0,1,Clear,sky is clear,2017-06-07 14:00:00,5070,6,28.12
Nan,302.27,0.0,0.0,1,Clear,sky is clear,2017-06-07 15:00:00,5642,6,29.12
Nan,302.96,0.0,0.0,75,Clouds,broken clouds,2017-06-07 16:00:00,6465,6,29.81
Nan,303.03,0.0,0.0,75,Clouds,broken clouds,2017-06-07 17:00:00,5965,6,29.88
Nan,302.75,0.0,0.0,75,Clouds,broken clouds,2017-06-07 18:00:00,4648,6,29.6
Nan,302.28,0.0,0.0,75,Clouds,broken clouds,2017-06-07 19:00:00,3693,6,29.13
Nan,300.69,0.0,0.0,90,Drizzle,light intensity drizzle,2017-06-07 20:00:00,3076,6,27.54
Nan,300.69,0.0,0.0,90,Rain,light rain,2017-06-07 20:00:00,3076,6,27.54
Nan,298.89,0.0,0.0,90,Thunderstorm,proximity thunderstorm with rain,2017-06-07 21:00:00,2824,6,25.74
Nan,298.89,0.0,0.0,90,Drizzle,light intensity drizzle,2017-06-07 21:00:00,2824,6,25.74
Nan,297.29,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-06-07 22:00:00,2349,6,24.14
Nan,295.11,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-06-07 23:00:00,1422,6,21.96
Nan,295.11,0.0,0.0,90,Rain,heavy intensity rain,2017-06-07 23:00:00,1422,6,21.96
Nan,294.1,0.0,0.0,90,Rain,light rain,2017-06-08 00:00:00,920,6,20.95
Nan,293.65,0.0,0.0,1,Rain,light rain,2017-06-08 01:00:00,563,6,20.5
Nan,292.94,0.0,0.0,1,Drizzle,light intensity drizzle,2017-06-08 02:00:00,624,6,19.79
Nan,292.76,0.0,0.0,1,Clear,sky is clear,2017-06-08 03:00:00,802,6,19.61
Nan,292.29,0.0,0.0,1,Mist,mist,2017-06-08 04:00:00,1227,6,19.14
Nan,291.53,0.0,0.0,40,Fog,fog,2017-06-08 05:00:00,3193,6,18.38
Nan,291.75,0.0,0.0,40,Clouds,scattered clouds,2017-06-08 06:00:00,6083,6,18.6
Nan,291.8,0.0,0.0,75,Clouds,broken clouds,2017-06-08 07:00:00,6473,6,18.65
Nan,293.22,0.0,0.0,40,Clouds,scattered clouds,2017-06-08 08:00:00,6160,6,20.07
Nan,294.28,0.0,0.0,20,Clouds,few clouds,2017-06-08 09:00:00,5031,6,21.13
Nan,295.59,0.0,0.0,20,Clouds,few clouds,2017-06-08 10:00:00,4508,6,22.44
Nan,296.88,0.0,0.0,20,Clouds,few clouds,2017-06-08 11:00:00,4794,6,23.73
Nan,298.21,0.0,0.0,40,Clouds,scattered clouds,2017-06-08 12:00:00,5061,6,25.06
Nan,299.08,0.0,0.0,75,Clouds,broken clouds,2017-06-08 13:00:00,4821,6,25.93
Nan,299.82,0.0,0.0,75,Clouds,broken clouds,2017-06-08 14:00:00,5017,6,26.67
Nan,300.02,0.0,0.0,75,Clouds,broken clouds,2017-06-08 15:00:00,5745,6,26.87
Nan,300.55,0.0,0.0,1,Clear,sky is clear,2017-06-08 16:00:00,6500,6,27.4
Nan,300.75,0.0,0.0,40,Clouds,scattered clouds,2017-06-08 17:00:00,5937,6,27.6
Nan,300.42,0.0,0.0,40,Clouds,scattered clouds,2017-06-08 18:00:00,4630,6,27.27
Nan,300.55,0.0,0.0,40,Clouds,scattered clouds,2017-06-08 19:00:00,3744,6,27.4
Nan,299.89,0.0,0.0,1,Clear,sky is clear,2017-06-08 20:00:00,3162,6,26.74
Nan,298.22,0.0,0.0,5,Clear,sky is clear,2017-06-08 21:00:00,3390,6,25.07
Nan,295.78,0.0,0.0,1,Clear,sky is clear,2017-06-08 22:00:00,2537,6,22.63
Nan,294.41,0.0,0.0,1,Clear,sky is clear,2017-06-08 23:00:00,1505,6,21.26
Nan,293.03,0.0,0.0,1,Clear,sky is clear,2017-06-09 00:00:00,839,6,19.88
Nan,292.15,0.0,0.0,1,Clear,sky is clear,2017-06-09 01:00:00,469,6,19.0
Nan,291.62,0.0,0.0,1,Clear,sky is clear,2017-06-09 02:00:00,371,6,18.47
Nan,290.87,0.0,0.0,1,Clear,sky is clear,2017-06-09 03:00:00,388,6,17.72
Nan,290.08,0.0,0.0,1,Clear,sky is clear,2017-06-09 04:00:00,841,6,16.93
Nan,289.35,0.0,0.0,1,Clear,sky is clear,2017-06-09 05:00:00,2798,6,16.2
Nan,288.75,0.0,0.0,1,Clear,sky is clear,2017-06-09 06:00:00,5376,6,15.6
Nan,289.28,0.0,0.0,1,Clear,sky is clear,2017-06-09 07:00:00,6350,6,16.13
Nan,291.34,0.0,0.0,5,Clear,sky is clear,2017-06-09 08:00:00,5457,6,18.19
Nan,293.36,0.0,0.0,5,Clear,sky is clear,2017-06-09 09:00:00,4876,6,20.21
Nan,295.28,0.0,0.0,5,Clear,sky is clear,2017-06-09 10:00:00,4764,6,22.13
Nan,296.72,0.0,0.0,5,Clear,sky is clear,2017-06-09 11:00:00,4866,6,23.57
Nan,298.36,0.0,0.0,5,Clear,sky is clear,2017-06-09 12:00:00,4838,6,25.21
Nan,299.36,0.0,0.0,1,Clear,sky is clear,2017-06-09 13:00:00,4924,6,26.21
Nan,300.29,0.0,0.0,40,Clouds,scattered clouds,2017-06-09 14:00:00,5233,6,27.14
Nan,300.94,0.0,0.0,40,Clouds,scattered clouds,2017-06-09 15:00:00,5606,6,27.79
Nan,301.51,0.0,0.0,20,Clouds,few clouds,2017-06-09 16:00:00,5844,6,28.36
Nan,301.65,0.0,0.0,1,Clear,sky is clear,2017-06-09 17:00:00,5436,6,28.5
Nan,302.15,0.0,0.0,1,Clear,sky is clear,2017-06-09 18:00:00,4229,6,29.0
Nan,301.72,0.0,0.0,1,Clear,sky is clear,2017-06-09 19:00:00,4023,6,28.57
Nan,301.08,0.0,0.0,1,Clear,sky is clear,2017-06-09 20:00:00,3537,6,27.93
Nan,299.8,0.0,0.0,1,Clear,sky is clear,2017-06-09 21:00:00,3036,6,26.65
Nan,298.37,0.0,0.0,40,Clouds,scattered clouds,2017-06-09 22:00:00,2951,6,25.22
Nan,297.65,0.0,0.0,1,Clear,sky is clear,2017-06-09 23:00:00,3467,6,24.5
Nan,297.15,0.0,0.0,1,Clear,sky is clear,2017-06-10 00:00:00,1721,6,24.0
Nan,296.54,0.0,0.0,1,Clear,sky is clear,2017-06-10 01:00:00,994,6,23.39
Nan,296.75,0.0,0.0,1,Clear,sky is clear,2017-06-10 02:00:00,641,6,23.6
Nan,296.95,0.0,0.0,1,Clear,sky is clear,2017-06-10 03:00:00,414,6,23.8
Nan,297.28,0.0,0.0,1,Clear,sky is clear,2017-06-10 04:00:00,459,6,24.13
Nan,297.43,0.0,0.0,1,Clear,sky is clear,2017-06-10 05:00:00,740,6,24.28
Nan,297.01,0.0,0.0,1,Clear,sky is clear,2017-06-10 06:00:00,1383,6,23.86
Nan,297.02,0.0,0.0,1,Clear,sky is clear,2017-06-10 07:00:00,2089,6,23.87
Nan,297.51,0.0,0.0,1,Clear,sky is clear,2017-06-10 08:00:00,2929,6,24.36
Nan,299.15,0.0,0.0,40,Clouds,scattered clouds,2017-06-10 09:00:00,3648,6,26.0
Nan,300.61,0.0,0.0,1,Clear,sky is clear,2017-06-10 10:00:00,3996,6,27.46
Nan,302.43,0.0,0.0,5,Clear,sky is clear,2017-06-10 11:00:00,4307,6,29.28
Nan,304.15,0.0,0.0,1,Clear,sky is clear,2017-06-10 12:00:00,4857,6,31.0
Nan,305.68,0.0,0.0,40,Clouds,scattered clouds,2017-06-10 13:00:00,4505,6,32.53
Nan,306.15,0.0,0.0,40,Clouds,scattered clouds,2017-06-10 14:00:00,4600,6,33.0
Nan,306.75,0.0,0.0,90,Clouds,overcast clouds,2017-06-10 15:00:00,4550,6,33.6
Nan,307.02,0.0,0.0,75,Clouds,broken clouds,2017-06-10 16:00:00,4231,6,33.87
Nan,306.68,0.0,0.0,75,Clouds,broken clouds,2017-06-10 17:00:00,4149,6,33.53
Nan,306.29,0.0,0.0,1,Clear,sky is clear,2017-06-10 18:00:00,3954,6,33.14
Nan,305.49,0.0,0.0,75,Clouds,broken clouds,2017-06-10 19:00:00,3537,6,32.34
Nan,304.62,0.0,0.0,1,Clear,sky is clear,2017-06-10 20:00:00,3235,6,31.47
Nan,303.16,0.0,0.0,1,Clear,sky is clear,2017-06-10 21:00:00,3370,6,30.01
Nan,300.63,0.0,0.0,40,Clouds,scattered clouds,2017-06-10 22:00:00,3604,6,27.48
Nan,298.1,0.0,0.0,1,Clear,sky is clear,2017-06-10 23:00:00,2621,6,24.95
Nan,296.96,0.0,0.0,1,Clear,sky is clear,2017-06-11 00:00:00,1743,6,23.81
Nan,295.62,0.0,0.0,40,Clouds,scattered clouds,2017-06-11 01:00:00,1123,6,22.47
Nan,295.36,0.0,0.0,1,Clear,sky is clear,2017-06-11 02:00:00,718,6,22.21
Nan,294.62,0.0,0.0,1,Clear,sky is clear,2017-06-11 03:00:00,466,6,21.47
Nan,293.89,0.0,0.0,1,Clear,sky is clear,2017-06-11 04:00:00,338,6,20.74
Nan,294.61,0.0,0.0,1,Clear,sky is clear,2017-06-11 05:00:00,537,6,21.46
Nan,294.95,0.0,0.0,40,Clouds,scattered clouds,2017-06-11 06:00:00,877,6,21.8
Nan,295.49,0.0,0.0,75,Clouds,broken clouds,2017-06-11 07:00:00,1131,6,22.34
Nan,295.69,0.0,0.0,20,Thunderstorm,proximity thunderstorm,2017-06-11 08:00:00,1568,6,22.54
Nan,294.89,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-06-11 09:00:00,1704,6,21.74
Nan,289.55,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-06-11 10:00:00,2709,6,16.4
Nan,289.55,0.0,0.0,90,Mist,mist,2017-06-11 10:00:00,2709,6,16.4
Nan,289.55,0.0,0.0,90,Rain,heavy intensity rain,2017-06-11 10:00:00,2709,6,16.4
Nan,289.22,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-06-11 11:00:00,3401,6,16.07
Nan,289.22,0.0,0.0,90,Mist,mist,2017-06-11 11:00:00,3401,6,16.07
Nan,289.22,0.0,0.0,90,Rain,moderate rain,2017-06-11 11:00:00,3401,6,16.07
Nan,289.55,0.0,0.0,90,Rain,light rain,2017-06-11 12:00:00,4039,6,16.4
Nan,289.55,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-06-11 12:00:00,4039,6,16.4
Nan,291.35,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-06-11 13:00:00,4325,6,18.2
Nan,293.48,0.0,0.0,90,Clouds,overcast clouds,2017-06-11 14:00:00,4346,6,20.33
Nan,294.22,0.0,0.0,90,Clouds,overcast clouds,2017-06-11 15:00:00,4510,6,21.07
Nan,294.94,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-06-11 16:00:00,4451,6,21.79
Nan,294.94,0.0,0.0,90,Rain,light rain,2017-06-11 16:00:00,4451,6,21.79
Nan,294.73,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-06-11 17:00:00,4137,6,21.58
Nan,294.73,0.0,0.0,90,Drizzle,light intensity drizzle,2017-06-11 17:00:00,4137,6,21.58
Nan,294.73,0.0,0.0,90,Rain,light rain,2017-06-11 17:00:00,4137,6,21.58
Nan,294.95,0.0,0.0,75,Rain,light rain,2017-06-11 18:00:00,3636,6,21.8
Nan,294.95,0.0,0.0,75,Thunderstorm,thunderstorm,2017-06-11 18:00:00,3636,6,21.8
Nan,294.95,0.0,0.0,40,Rain,heavy intensity rain,2017-06-11 19:00:00,3214,6,21.8
Nan,294.95,0.0,0.0,40,Mist,mist,2017-06-11 19:00:00,3214,6,21.8
Nan,294.87,0.0,0.0,75,Rain,light rain,2017-06-11 20:00:00,2960,6,21.72
Nan,294.82,0.0,0.0,1,Clear,sky is clear,2017-06-11 21:00:00,2666,6,21.67
Nan,293.75,0.0,0.0,90,Mist,mist,2017-06-11 22:00:00,2072,6,20.6
Nan,293.75,0.0,0.0,90,Haze,haze,2017-06-11 22:00:00,2072,6,20.6
Nan,293.15,0.0,0.0,1,Fog,fog,2017-06-11 23:00:00,1183,6,20.0
Nan,293.15,0.0,0.0,1,Mist,mist,2017-06-11 23:00:00,1183,6,20.0
Nan,293.15,0.0,0.0,1,Haze,haze,2017-06-11 23:00:00,1183,6,20.0
Nan,292.88,0.0,0.0,1,Mist,mist,2017-06-12 00:00:00,658,6,19.73
Nan,292.88,0.0,0.0,1,Fog,fog,2017-06-12 00:00:00,658,6,19.73
Nan,292.88,0.0,0.0,1,Haze,haze,2017-06-12 00:00:00,658,6,19.73
Nan,292.29,0.0,0.0,90,Mist,mist,2017-06-12 01:00:00,412,6,19.14
Nan,292.29,0.0,0.0,90,Fog,fog,2017-06-12 01:00:00,412,6,19.14
Nan,291.96,0.0,0.0,90,Fog,fog,2017-06-12 02:00:00,308,6,18.81
Nan,291.96,0.0,0.0,90,Mist,mist,2017-06-12 02:00:00,308,6,18.81
Nan,291.41,0.0,0.0,90,Fog,fog,2017-06-12 03:00:00,320,6,18.26
Nan,291.41,0.0,0.0,90,Mist,mist,2017-06-12 03:00:00,320,6,18.26
Nan,291.09,0.0,0.0,90,Fog,fog,2017-06-12 04:00:00,880,6,17.94
Nan,291.09,0.0,0.0,90,Mist,mist,2017-06-12 04:00:00,880,6,17.94
Nan,291.02,0.0,0.0,1,Fog,fog,2017-06-12 05:00:00,2830,6,17.87
Nan,291.02,0.0,0.0,1,Mist,mist,2017-06-12 05:00:00,2830,6,17.87
Nan,290.61,0.0,0.0,90,Mist,mist,2017-06-12 06:00:00,5621,6,17.46
Nan,290.61,0.0,0.0,90,Fog,fog,2017-06-12 06:00:00,5621,6,17.46
Nan,290.61,0.0,0.0,90,Mist,mist,2017-06-12 07:00:00,6068,6,17.46
Nan,290.61,0.0,0.0,90,Fog,fog,2017-06-12 07:00:00,6068,6,17.46
Nan,291.21,0.0,0.0,20,Mist,mist,2017-06-12 08:00:00,5716,6,18.06
Nan,291.21,0.0,0.0,20,Fog,fog,2017-06-12 08:00:00,5716,6,18.06
Nan,293.15,0.0,0.0,40,Mist,mist,2017-06-12 09:00:00,4766,6,20.0
Nan,295.35,0.0,0.0,75,Mist,mist,2017-06-12 10:00:00,4229,6,22.2
Nan,296.77,0.0,0.0,40,Clouds,scattered clouds,2017-06-12 11:00:00,4515,6,23.62
Nan,298.86,0.0,0.0,40,Clouds,scattered clouds,2017-06-12 12:00:00,4880,6,25.71
Nan,300.02,0.0,0.0,75,Clouds,broken clouds,2017-06-12 13:00:00,4843,6,26.87
Nan,299.41,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2017-06-12 14:00:00,5002,6,26.26
Nan,297.66,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-06-12 15:00:00,5287,6,24.51
Nan,297.66,0.0,0.0,90,Rain,light rain,2017-06-12 15:00:00,5287,6,24.51
Nan,294.68,0.0,0.0,75,Rain,moderate rain,2017-06-12 16:00:00,5927,6,21.53
Nan,294.68,0.0,0.0,75,Mist,mist,2017-06-12 16:00:00,5927,6,21.53
Nan,294.77,0.0,0.0,75,Rain,moderate rain,2017-06-12 17:00:00,5666,6,21.62
Nan,294.77,0.0,0.0,75,Mist,mist,2017-06-12 17:00:00,5666,6,21.62
Nan,294.59,0.0,0.0,75,Rain,light rain,2017-06-12 18:00:00,4342,6,21.44
Nan,294.59,0.0,0.0,75,Mist,mist,2017-06-12 18:00:00,4342,6,21.44
Nan,295.28,0.0,0.0,90,Rain,light rain,2017-06-12 19:00:00,3056,6,22.13
Nan,295.96,0.0,0.0,75,Clouds,broken clouds,2017-06-12 20:00:00,2608,6,22.81
Nan,295.4,0.0,0.0,75,Clouds,broken clouds,2017-06-12 21:00:00,2421,6,22.25
Nan,294.02,0.0,0.0,40,Clouds,scattered clouds,2017-06-12 22:00:00,1969,6,20.87
Nan,293.34,0.0,0.0,75,Mist,mist,2017-06-12 23:00:00,1250,6,20.19
Nan,292.9,0.0,0.0,1,Clear,sky is clear,2017-06-13 00:00:00,750,6,19.75
Nan,292.55,0.0,0.0,1,Mist,mist,2017-06-13 01:00:00,423,6,19.4
Nan,292.01,0.0,0.0,1,Mist,mist,2017-06-13 02:00:00,293,6,18.86
Nan,292.22,0.0,0.0,1,Clear,sky is clear,2017-06-13 03:00:00,310,6,19.07
Nan,292.08,0.0,0.0,1,Clear,sky is clear,2017-06-13 04:00:00,883,6,18.93
Nan,292.22,0.0,0.0,1,Clear,sky is clear,2017-06-13 05:00:00,3010,6,19.07
Nan,292.22,0.0,0.0,1,Clear,sky is clear,2017-06-13 06:00:00,5800,6,19.07
Nan,292.42,0.0,0.0,75,Clouds,broken clouds,2017-06-13 07:00:00,6242,6,19.27
Nan,293.41,0.0,0.0,40,Rain,light rain,2017-06-13 08:00:00,5855,6,20.26
Nan,294.68,0.0,0.0,1,Clear,sky is clear,2017-06-13 09:00:00,5000,6,21.53
Nan,296.01,0.0,0.0,1,Clear,sky is clear,2017-06-13 10:00:00,4357,6,22.86
Nan,297.15,0.0,0.0,75,Clouds,broken clouds,2017-06-13 11:00:00,4719,6,24.0
Nan,297.95,0.0,0.0,40,Thunderstorm,proximity thunderstorm,2017-06-13 12:00:00,4934,6,24.8
Nan,298.48,0.0,0.0,75,Clouds,broken clouds,2017-06-13 13:00:00,4991,6,25.33
Nan,299.75,0.0,0.0,90,Clouds,overcast clouds,2017-06-13 14:00:00,4984,6,26.6
Nan,300.75,0.0,0.0,75,Clouds,broken clouds,2017-06-13 15:00:00,5559,6,27.6
Nan,301.55,0.0,0.0,90,Clouds,overcast clouds,2017-06-13 16:00:00,6262,6,28.4
Nan,302.81,0.0,0.0,75,Clouds,broken clouds,2017-06-13 17:00:00,6006,6,29.66
Nan,303.22,0.0,0.0,75,Clouds,broken clouds,2017-06-13 18:00:00,4601,6,30.07
Nan,303.42,0.0,0.0,75,Clouds,broken clouds,2017-06-13 19:00:00,3321,6,30.27
Nan,303.15,0.0,0.0,75,Clouds,broken clouds,2017-06-13 20:00:00,3114,6,30.0
Nan,302.02,0.0,0.0,40,Clouds,scattered clouds,2017-06-13 21:00:00,2964,6,28.87
Nan,301.08,0.0,0.0,1,Clear,sky is clear,2017-06-13 22:00:00,2805,6,27.93
Nan,300.22,0.0,0.0,1,Clear,sky is clear,2017-06-13 23:00:00,1328,6,27.07
Nan,299.68,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-06-14 00:00:00,704,6,26.53
Nan,299.68,0.0,0.0,90,Rain,moderate rain,2017-06-14 00:00:00,704,6,26.53
Nan,295.6,0.0,0.0,75,Thunderstorm,thunderstorm,2017-06-14 01:00:00,408,6,22.45
Nan,295.6,0.0,0.0,75,Mist,mist,2017-06-14 01:00:00,408,6,22.45
Nan,295.6,0.0,0.0,75,Rain,heavy intensity rain,2017-06-14 01:00:00,408,6,22.45
Nan,295.6,0.0,0.0,75,Drizzle,light intensity drizzle,2017-06-14 01:00:00,408,6,22.45
Nan,291.75,0.0,0.0,90,Rain,heavy intensity rain,2017-06-14 02:00:00,310,6,18.6
Nan,291.75,0.0,0.0,90,Drizzle,light intensity drizzle,2017-06-14 02:00:00,310,6,18.6
Nan,291.75,0.0,0.0,90,Thunderstorm,thunderstorm with rain,2017-06-14 02:00:00,310,6,18.6
Nan,291.75,0.0,0.0,40,Rain,light rain,2017-06-14 03:00:00,369,6,18.6
Nan,291.75,0.0,0.0,40,Drizzle,light intensity drizzle,2017-06-14 03:00:00,369,6,18.6
Nan,291.35,0.0,0.0,20,Clouds,few clouds,2017-06-14 04:00:00,854,6,18.2
Nan,291.29,0.0,0.0,1,Clear,sky is clear,2017-06-14 05:00:00,2890,6,18.14
Nan,291.75,0.0,0.0,90,Rain,light rain,2017-06-14 06:00:00,5880,6,18.6
Nan,291.95,0.0,0.0,75,Rain,light rain,2017-06-14 07:00:00,5538,6,18.8
Nan,291.95,0.0,0.0,75,Drizzle,light intensity drizzle,2017-06-14 07:00:00,5538,6,18.8
Nan,292.75,0.0,0.0,75,Rain,light rain,2017-06-14 08:00:00,5629,6,19.6
Nan,293.94,0.0,0.0,40,Clouds,scattered clouds,2017-06-14 09:00:00,5020,6,20.79
Nan,295.72,0.0,0.0,1,Clear,sky is clear,2017-06-14 10:00:00,4555,6,22.57
Nan,296.95,0.0,0.0,75,Clouds,broken clouds,2017-06-14 11:00:00,4866,6,23.8
Nan,297.83,0.0,0.0,75,Clouds,broken clouds,2017-06-14 12:00:00,4996,6,24.68
Nan,298.28,0.0,0.0,1,Clear,sky is clear,2017-06-14 13:00:00,4867,6,25.13
Nan,298.65,0.0,0.0,40,Clouds,scattered clouds,2017-06-14 14:00:00,5157,6,25.5
Nan,299.62,0.0,0.0,1,Clear,sky is clear,2017-06-14 15:00:00,5681,6,26.47
Nan,300.46,0.0,0.0,40,Clouds,scattered clouds,2017-06-14 16:00:00,6593,6,27.31
Nan,300.65,0.0,0.0,40,Clouds,scattered clouds,2017-06-14 17:00:00,6055,6,27.5
Nan,300.82,0.0,0.0,40,Clouds,scattered clouds,2017-06-14 18:00:00,4795,6,27.67
Nan,300.62,0.0,0.0,40,Clouds,scattered clouds,2017-06-14 19:00:00,3535,6,27.47
Nan,300.02,0.0,0.0,40,Clouds,scattered clouds,2017-06-14 20:00:00,3089,6,26.87
Nan,298.82,0.0,0.0,40,Clouds,scattered clouds,2017-06-14 21:00:00,2733,6,25.67
Nan,296.41,0.0,0.0,40,Clouds,scattered clouds,2017-06-14 22:00:00,2563,6,23.26
Nan,294.28,0.0,0.0,1,Clear,sky is clear,2017-06-14 23:00:00,2347,6,21.13
Nan,292.93,0.0,0.0,1,Clear,sky is clear,2017-06-15 00:00:00,938,6,19.78
Nan,293.01,0.0,0.0,1,Clear,sky is clear,2017-06-15 01:00:00,563,6,19.86
Nan,291.75,0.0,0.0,1,Clear,sky is clear,2017-06-15 02:00:00,336,6,18.6
Nan,291.15,0.0,0.0,1,Clear,sky is clear,2017-06-15 03:00:00,381,6,18.0
Nan,290.79,0.0,0.0,1,Clear,sky is clear,2017-06-15 04:00:00,872,6,17.64
Nan,290.95,0.0,0.0,1,Clear,sky is clear,2017-06-15 05:00:00,2957,6,17.8
Nan,290.34,0.0,0.0,1,Clear,sky is clear,2017-06-15 06:00:00,5896,6,17.19
Nan,291.88,0.0,0.0,1,Clear,sky is clear,2017-06-15 07:00:00,6148,6,18.73
Nan,293.61,0.0,0.0,5,Clear,sky is clear,2017-06-15 08:00:00,5945,6,20.46
Nan,294.88,0.0,0.0,1,Clear,sky is clear,2017-06-15 09:00:00,5073,6,21.73
Nan,296.28,0.0,0.0,5,Clear,sky is clear,2017-06-15 10:00:00,4816,6,23.13
Nan,297.68,0.0,0.0,5,Clear,sky is clear,2017-06-15 11:00:00,5189,6,24.53
Nan,298.42,0.0,0.0,40,Clouds,scattered clouds,2017-06-15 12:00:00,4944,6,25.27
Nan,299.48,0.0,0.0,40,Clouds,scattered clouds,2017-06-15 13:00:00,4933,6,26.33
Nan,300.15,0.0,0.0,1,Clear,sky is clear,2017-06-15 14:00:00,5121,6,27.0
Nan,300.88,0.0,0.0,75,Clouds,broken clouds,2017-06-15 15:00:00,5802,6,27.73
Nan,301.42,0.0,0.0,75,Clouds,broken clouds,2017-06-15 16:00:00,6239,6,28.27
Nan,301.82,0.0,0.0,1,Clear,sky is clear,2017-06-15 17:00:00,5844,6,28.67
Nan,301.89,0.0,0.0,40,Clouds,scattered clouds,2017-06-15 18:00:00,4542,6,28.74
Nan,301.82,0.0,0.0,1,Clear,sky is clear,2017-06-15 19:00:00,3541,6,28.67
Nan,301.02,0.0,0.0,20,Clouds,few clouds,2017-06-15 20:00:00,3439,6,27.87
Nan,299.62,0.0,0.0,1,Clear,sky is clear,2017-06-15 21:00:00,3312,6,26.47
Nan,296.35,0.0,0.0,1,Clear,sky is clear,2017-06-15 22:00:00,2700,6,23.2
Nan,293.6,0.0,0.0,1,Clear,sky is clear,2017-06-15 23:00:00,1532,6,20.45
Nan,291.36,0.0,0.0,1,Clear,sky is clear,2017-06-16 00:00:00,890,6,18.21
Nan,291.22,0.0,0.0,1,Clear,sky is clear,2017-06-16 01:00:00,540,6,18.07
Nan,291.15,0.0,0.0,1,Clear,sky is clear,2017-06-16 02:00:00,411,6,18.0
Nan,290.68,0.0,0.0,1,Clear,sky is clear,2017-06-16 03:00:00,404,6,17.53
Nan,289.81,0.0,0.0,1,Clear,sky is clear,2017-06-16 04:00:00,889,6,16.66
Nan,290.14,0.0,0.0,1,Clear,sky is clear,2017-06-16 05:00:00,2746,6,16.99
Nan,291.15,0.0,0.0,40,Clouds,scattered clouds,2017-06-16 06:00:00,4912,6,18.0
Nan,292.35,0.0,0.0,40,Clouds,scattered clouds,2017-06-16 07:00:00,6195,6,19.2
Nan,293.02,0.0,0.0,75,Clouds,broken clouds,2017-06-16 08:00:00,5351,6,19.87
Nan,294.28,0.0,0.0,75,Rain,light rain,2017-06-16 09:00:00,4848,6,21.13
Nan,295.28,0.0,0.0,75,Clouds,broken clouds,2017-06-16 10:00:00,4563,6,22.13
Nan,296.08,0.0,0.0,75,Clouds,broken clouds,2017-06-16 11:00:00,4872,6,22.93
Nan,297.43,0.0,0.0,1,Clear,sky is clear,2017-06-16 12:00:00,5135,6,24.28
Nan,299.47,0.0,0.0,75,Clouds,broken clouds,2017-06-16 13:00:00,5101,6,26.32
Nan,301.15,0.0,0.0,75,Clouds,broken clouds,2017-06-16 14:00:00,5257,6,28.0
Nan,301.75,0.0,0.0,40,Clouds,scattered clouds,2017-06-16 15:00:00,4762,6,28.6
Nan,300.61,0.0,0.0,90,Clouds,overcast clouds,2017-06-16 16:00:00,5764,6,27.46
Nan,300.4,0.0,0.0,75,Rain,light rain,2017-06-16 17:00:00,5266,6,27.25
Nan,299.21,0.0,0.0,90,Rain,moderate rain,2017-06-16 18:00:00,4619,6,26.06
Nan,298.34,0.0,0.0,90,Rain,light rain,2017-06-16 19:00:00,3660,6,25.19
Nan,298.34,0.0,0.0,90,Drizzle,light intensity drizzle,2017-06-16 19:00:00,3660,6,25.19
Nan,297.08,0.0,0.0,90,Drizzle,light intensity drizzle,2017-06-16 20:00:00,3465,6,23.93
Nan,296.28,0.0,0.0,75,Clouds,broken clouds,2017-06-16 21:00:00,3262,6,23.13
Nan,294.97,0.0,0.0,1,Clear,sky is clear,2017-06-16 22:00:00,1688,6,21.82
Nan,293.9,0.0,0.0,1,Clear,sky is clear,2017-06-16 23:00:00,384,6,20.75
Nan,293.27,0.0,0.0,1,Clear,sky is clear,2017-06-17 00:00:00,318,6,20.12
